par,mus,timbre,fam,att,tech,reg,regn,val,ten,energy,pref,familiar
34,1,14,1,2,1,3,3,0.111111,0.765258,0.276995,0.369327,0.241002
34,1,15,1,2,1,4,4,0.233177,0.752739,0.619718,0.122066,0.111111
34,1,16,1,3,0,1,1,0,1,0.500782,0,0
34,1,17,1,3,0,2,2,0.267606,0.613459,0.248826,0.748044,0.758998
34,1,18,1,2,0,1,1,0.262911,0.862285,0,0,0.117371
34,1,19,1,2,0,2,2,0.215962,0.913928,0.519562,0,0.375587
34,1,20,1,2,1,2,2,0.114241,0.877934,0.486698,0,0
34,1,21,1,3,0,3,3,0.488263,0.632238,0.502347,0.632238,0.956182
34,1,22,1,2,0,3,3,0.352113,0.7277,0.363067,0.486698,0.737089
34,1,23,1,2,1,3,3,0.361502,0.752739,0.618153,0.128326,0.112676
34,1,24,1,3,0,4,4,0.613459,0.622848,0.735524,0.610329,0.629108
34,1,25,1,2,0,4,4,0.744914,0.596244,0.8482,0.622848,0.514867
34,1,26,1,1,0,3,3,0.660407,0.737089,0.780908,0.377152,0.134585
34,1,27,1,1,0,4,4,0.516432,0.492958,0.743349,0.638498,0.621283
34,1,28,1,2,1,4,4,0.394366,0.752739,0.615023,0.134585,0.095462
34,1,29,1,3,0,3,3,0.746479,0.380282,0.615023,1,1
34,1,30,1,3,0,4,4,0.743349,0.253521,0.507042,0.87011,0.85446
34,1,31,1,3,0,5,5,0.758998,0.502347,0.629108,0.749609,0.608764
34,1,32,1,2,0,3,3,0.363067,0.902973,0.616588,0,0.223787
34,1,33,1,2,0,4,4,0.500782,0.660407,0.737089,0.640063,0.374022
34,1,34,1,2,0,5,5,0.621283,0.647887,0.744914,0.522692,0.211268
34,1,35,1,1,0,3,3,0.363067,0.741784,0.256651,0.230047,0.234742
34,1,36,1,1,0,4,4,0.641628,0.384977,0.752739,0.868545,0.85446
34,1,37,1,1,0,5,5,0.383412,0.877934,0.751174,0.131455,0.748044
34,1,38,1,2,1,3,3,0.369327,0.491393,0.356808,0.737089,0.381847
34,1,39,1,2,1,4,4,0.261346,0.762128,0.735524,0.112676,0.14241
34,1,40,1,3,0,4,4,0.86698,0.758998,0.732394,0.615023,0.629108
34,1,41,1,2,0,4,4,0.471049,0.780908,0.777778,0.511737,0.751174
34,1,42,1,1,0,4,4,0.746479,0.621283,0.751174,0.641628,0.85133
34,1,43,1,2,1,4,4,0.248826,0.865415,0.755869,0,0
34,1,44,1,3,0,5,5,0.758998,0.242567,0.751174,0.757433,0.758998
34,1,45,1,3,0,6,6,0.640063,0,0.898279,1,1
34,1,46,1,2,0,5,5,0.743349,0.496088,0.757433,0.763693,0.735524
34,1,47,1,2,0,6,6,0.14241,1,1,0,0.849765
34,1,48,1,1,0,5,5,0.613459,0.647887,0.755869,0.748044,0.619718
34,1,49,1,1,0,6,6,0.256651,0.887324,0.760563,0.131455,0.384977
34,1,50,1,2,1,5,5,0.147105,1,0.802817,0.00313,0
34,1,51,2,2,0,1,1,0.355243,0.765258,0.737089,1,0.735524
34,1,52,2,2,0,2,2,0.374022,0.879499,0.758998,0.256651,0.251956
34,1,53,2,2,0,3,3,0.381847,0.622848,0.380282,0.123631,0.328638
34,1,54,2,2,0,4,4,0.256651,0.862285,0.956182,0.214397,0.755869
34,1,55,2,2,1,2,2,0.264476,0.873239,0.743349,0.220657,0.28482
34,1,56,2,2,1,3,3,0.406886,0.862285,0.640063,0.369327,0.122066
34,1,57,2,2,1,4,4,0.497653,0.741784,0.630673,0.879499,0.355243
34,1,58,2,2,0,2,2,0.507042,0.615023,0.641628,0.624413,0.771518
34,1,59,2,2,0,3,3,0.751174,0.377152,0.511737,0.879499,1
34,1,60,2,2,0,4,4,0.632238,0.248826,0.389671,0.757433,0.85759
34,1,61,2,2,0,5,5,0.613459,0.622848,0.636933,0.370892,0.378717
34,1,62,2,2,0,6,6,0.391236,0.610329,1,0.228482,0.245696
34,1,63,2,2,1,3,3,0.607199,0.751174,0.233177,0.751174,0.846635
34,1,64,2,2,1,4,4,0.370892,0.502347,0.256651,0.469484,0.100156
34,1,65,2,2,1,5,5,0.259781,0.735524,0.751174,0.101721,0.13302
34,1,66,2,2,0,4,4,0.635368,0.652582,0.641628,0.649452,0.502347
34,1,67,2,2,0,5,5,0.746479,0.604069,0.841941,0.502347,0.248826
34,1,68,2,2,1,4,4,0.374022,0.743349,0.632238,0.153365,0.751174
34,1,69,2,2,1,5,5,0.253521,0.760563,0.730829,0.109546,0.101721
34,1,70,2,2,0,4,4,0.652582,0.743349,0.633803,0.364632,0.233177
34,1,71,2,2,0,5,5,0.636933,0.629108,0.624413,0.503912,0.477308
34,1,72,2,2,1,4,4,0.500782,0.757433,0.621283,0.507042,0.264476
34,1,73,2,2,1,5,5,0.608764,0.751174,0.751174,0.500782,0.245696
34,1,74,2,2,0,4,4,0.619718,0.629108,0.613459,0.244131,0.261346
34,1,75,2,2,1,4,4,0.242567,0.898279,0.370892,0.112676,0.625978
34,1,76,2,2,0,5,5,0.743349,0.370892,0.516432,0.762128,0.876369
34,1,77,2,2,0,6,6,0.758998,0.488263,0.862285,0.876369,0.877934
34,1,78,2,2,1,5,5,0.619718,0.616588,0.627543,0.608764,0.630673
34,1,79,2,2,1,6,6,0.774648,0.496088,0.733959,0.763693,0.766823
34,1,80,2,2,0,7,6,0.732394,0.497653,0.755869,0.763693,0.763693
34,1,81,3,1,0,1,1,0.255086,1,0.646322,0.140845,0.253521
34,1,82,3,1,0,2,2,0.758998,0.508607,0.507042,1,1
34,1,83,3,1,0,3,3,0.744914,0.358372,0.355243,0.751174,0.762128
34,1,84,3,1,0,4,4,0.760563,0.383412,0.517997,0.881064,0.624413
34,1,85,3,1,0,5,5,0.755869,0.367762,0.611894,0.87011,0.744914
34,1,86,3,1,0,6,6,0.771518,0.508607,0.876369,0.849765,1
34,1,87,3,1,0,7,6,0.496088,0.502347,0.885759,0.768388,0.758998
34,1,88,3,2,0,2,2,0.519562,0.619718,0.621283,0.640063,0.755869
34,1,89,3,1,1,2,2,0.743349,0.27856,0.370892,0.862285,1
34,1,90,3,2,0,3,3,0.492958,0.618153,0.780908,0.755869,0.754304
34,1,91,3,2,0,4,4,0.643192,0.392801,0.394366,0.873239,1
34,1,92,3,2,1,3,3,0.704225,0.514867,0.624413,0.86385,0.884194
34,1,93,3,2,1,4,4,0.72144,0.616588,0.748044,0.762128,0.873239
34,1,94,3,1,1,3,3,0.748044,0.120501,0.339593,0.86385,0.887324
34,1,95,3,1,1,4,4,0.763693,0.378717,0.367762,1,1
34,1,96,3,2,0,5,5,0.619718,0.270736,0.765258,0.86698,0.873239
34,1,97,3,2,1,5,5,1,0.256651,0.640063,1,1
34,1,98,3,1,1,5,5,0.748044,0.259781,0.384977,0.893584,1
34,1,99,3,2,0,6,6,0.624413,0.635368,0.758998,0.378717,0.766823
34,1,100,3,2,0,7,6,0.286385,1,1,0,0.732394
34,1,101,3,2,1,6,6,0,1,1,0.627543,1
34,1,102,3,2,1,7,6,0.374022,0.743349,0.885759,0.500782,0.618153
34,1,103,3,1,1,6,6,0.758998,0.888889,0.758998,0.865415,0.909233
34,1,104,4,3,0,2,2,0.593114,0.629108,0.865415,0.871674,1
34,1,105,4,3,0,3,3,0.604069,0.619718,0.769953,0.7277,0.989045
34,1,106,4,2,0,2,2,0.751174,0.367762,0.99687,1,1
34,1,107,4,2,0,3,3,0.502347,0.735524,0.881064,0.397496,0.876369
34,1,108,4,1,0,2,2,0.499218,0.228482,0.86698,1,1
34,1,109,4,1,0,3,3,0.749609,0.522692,0.744914,0.865415,1
34,1,110,4,1,0,3,3,0.372457,0.757433,0.505477,0.773083,0.852895
34,1,111,4,1,0,4,4,0.478873,0.635368,0.647887,0.513302,0.507042
34,1,112,4,1,0,5,5,0.636933,0.726135,0.738654,0.754304,0.768388
34,1,113,4,2,0,3,3,0.641628,0.233177,0.486698,0.86385,0.746479
34,1,114,4,2,0,4,4,0.629108,0.746479,0.865415,0.613459,0.86698
34,1,115,4,2,0,5,5,0.652582,0.758998,0.738654,0.621283,0.729264
34,1,116,4,3,0,3,3,0.632238,0,0.386541,0.904538,0.85133
34,1,117,4,3,0,4,4,0.763693,0.654147,0.873239,0.768388,0.632238
34,1,118,4,3,0,5,5,0.890454,0.636933,0.740219,0.873239,0.881064
34,1,119,4,5,0,3,3,0.137715,0.754304,0.494523,0,0
34,1,120,4,5,0,4,4,0.403756,0.629108,0.636933,0.255086,0.126761
34,1,121,4,2,0,3,3,0.242567,1,0.755869,0.13615,0.248826
34,1,122,4,2,0,4,4,0.630673,0.491393,0.774648,0.744914,0.773083
34,1,123,4,2,0,5,5,0.730829,0.383412,0.774648,1,1
34,1,124,4,2,0,6,6,0.754304,0.256651,0.904538,0.868545,0.881064
34,1,125,4,2,0,7,6,0.741784,0.383412,0.762128,0.760563,0.766823
34,1,127,4,3,0,6,6,1,0.267606,0.856025,1,0.964006
34,1,128,4,3,0,7,6,0.757433,0.366197,0.629108,0.884194,1
34,1,129,4,2,0,6,6,0.895149,0.367762,0.400626,0.887324,0.898279
34,1,130,4,2,0,7,6,0.758998,0.766823,0.852895,0.746479,0.625978
34,1,131,4,2,0,5,5,0.890454,0.607199,0.86072,0.873239,0.87011
34,1,132,4,2,0,6,6,0.754304,0.480438,1,0.873239,0.856025
34,1,133,4,3,0,4,4,0.86698,0.122066,0.499218,0.87011,0.874804
34,1,134,4,3,0,5,5,0.780908,0.358372,0.616588,1,1
34,1,135,4,3,0,6,6,0.256651,0.122066,0.508607,0.758998,0.893584
34,1,136,4,3,0,6,6,0.746479,0.624413,0.754304,0.769953,0.500782
34,1,137,4,3,0,7,6,0.7277,0.2723,0.777778,0.752739,0.765258
35,0,0,1,3,0,1,1,0.228482,0.801252,0.397496,0.270736,0.097027
35,0,1,1,3,0,2,2,0.179969,0.561815,0.604069,0.890454,0.644757
35,0,2,1,2,0,1,1,0.137715,0.517997,0.131455,0.258216,0.13302
35,0,3,1,2,0,2,2,0,0.618153,0.377152,0.619718,0.995305
35,0,4,1,1,0,1,1,0.120501,0.918623,0.508607,0.627543,0.746479
35,0,5,1,1,0,2,2,0.370892,0.237872,0.600939,0.740219,0.497653
35,0,6,1,2,1,1,1,0.503912,0.488263,0.165884,0.075117,0.125196
35,0,7,1,2,1,2,2,0.250391,0.358372,0.413146,0.359937,0.065728
35,0,8,1,3,0,3,3,0.4241,0.212833,0.502347,0.763693,0.508607
35,0,9,1,3,0,4,4,0.743349,0.089202,0.259781,0.615023,0.165884
35,0,10,1,2,0,3,3,0.383412,0.341158,0.348983,0.338028,0.123631
35,0,11,1,2,0,4,4,0.610329,0.370892,0.305164,0.787167,0.394366
35,0,12,1,1,0,3,3,0.591549,0.217527,0.295775,0.638498,0.134585
35,0,13,1,1,0,4,4,0.400626,0.223787,0.123631,0.422535,0.120501
35,0,14,1,2,1,3,3,0.71205,0.571205,0.835681,0.402191,0.14554
35,0,15,1,2,1,4,4,0.206573,0.179969,0.636933,0.766823,0.636933
35,0,16,1,3,0,1,1,0.70579,0.893584,0.397496,0.383412,0.070423
35,0,17,1,3,0,2,2,0.28169,0.815336,0.674491,0.13928,0.640063
35,0,18,1,2,0,1,1,0.359937,0.735524,0.758998,0.273865,0.089202
35,0,19,1,2,0,2,2,0.7277,0.768388,0.635368,0.226917,0.104851
35,0,20,1,2,1,2,2,0.150235,0.644757,0.663537,0.292645,0.378717
35,0,21,1,3,0,3,3,0.478873,0.640063,0.710485,0.212833,0.613459
35,0,22,1,2,0,3,3,0.491393,0.517997,0.710485,0.053208,0.245696
35,0,23,1,2,1,3,3,0.596244,0.27856,0.697966,0.363067,0.203443
35,0,24,1,3,0,4,4,0.350548,0.758998,0.849765,0.27543,0.374022
35,0,25,1,2,0,4,4,0.613459,0.605634,0.801252,0.397496,0.636933
35,0,26,1,1,0,3,3,0.446009,0.652582,0.827856,0.264476,0.502347
35,0,27,1,1,0,4,4,0.881064,0.499218,0.85446,0.264476,0.233177
35,0,28,1,2,1,4,4,0.247261,0.682316,0.697966,0.237872,0.158059
35,0,29,1,3,0,3,3,0.359937,0.646322,0.942097,0.225352,0.400626
35,0,30,1,3,0,4,4,0.266041,0.820031,0.43349,0.247261,0.255086
35,0,31,1,3,0,5,5,0.812207,0.688576,0.823161,0.629108,0.618153
35,0,32,1,2,0,3,3,0.320814,0.723005,0.694836,0.114241,0.219092
35,0,33,1,2,0,4,4,0.347418,0.873239,0.768388,0.250391,0.873239
35,0,34,1,2,0,5,5,0.71831,0.611894,0.690141,0.262911,0.248826
35,0,35,1,1,0,3,3,0.186228,0.716745,0.816901,0.065728,0.092332
35,0,36,1,1,0,4,4,0.730829,0.737089,0.184664,0.184664,0.558685
35,0,37,1,1,0,5,5,0.613459,0.868545,0.937402,0.062598,0.2723
35,0,38,1,2,1,3,3,0.386541,0.250391,0.219092,0.461659,0.226917
35,0,39,1,2,1,4,4,0.164319,0.748044,0.339593,0.248826,0.125196
35,0,40,1,3,0,4,4,0.713615,0.564945,0.816901,0.632238,0.309859
35,0,41,1,2,0,4,4,0.599374,0.86072,0.856025,0.359937,0.791862
35,0,42,1,1,0,4,4,0.641628,0.608764,1,0.510172,0.629108
35,0,43,1,2,1,4,4,0.84507,0.780908,0.807512,0.348983,0.776213
35,0,44,1,3,0,5,5,0.735524,0.605634,1,0.381847,0.622848
35,0,45,1,3,0,6,6,0.173709,0.873239,0.841941,0.103286,0.522692
35,0,46,1,2,0,5,5,0.697966,0.737089,0.70579,0.353678,0.713615
35,0,47,1,2,0,6,6,0.655712,0.956182,0.893584,0.14241,0.233177
35,0,48,1,1,0,5,5,0.381847,0.594679,0.633803,0.369327,0.103286
35,0,49,1,1,0,6,6,0.075117,0.885759,0.906103,0.120501,0.749609
35,0,50,1,2,1,5,5,0.713615,0.616588,0.496088,0.632238,0.241002
35,0,51,2,2,0,1,1,0.262911,0.126761,0.386541,0.494523,0.627543
35,0,52,2,2,0,2,2,0.198748,0.743349,0.256651,0.649452,0.687011
35,0,53,2,2,0,3,3,0.607199,0.195618,0.386541,0.876369,0.402191
35,0,54,2,2,0,4,4,0.738654,0.381847,0.611894,0.967136,0.619718
35,0,55,2,2,1,2,2,0.050078,0.694836,0.957747,0.334898,0.179969
35,0,56,2,2,1,3,3,0.364632,0.655712,0.801252,0.618153,0.179969
35,0,57,2,2,1,4,4,0.697966,0.552426,0.816901,0.774648,0.530516
35,0,58,2,2,0,2,2,0.205008,0.363067,0.477308,0.749609,0.644757
35,0,59,2,2,0,3,3,0.1518,0.068858,0.738654,0.834116,0.616588
35,0,60,2,2,0,4,4,0.352113,0.29421,0.273865,0.946792,0.793427
35,0,61,2,2,0,5,5,0.14867,0.514867,0.644757,0.161189,0.370892
35,0,62,2,2,0,6,6,0.380282,0.635368,0.730829,0.267606,0.516432
35,0,63,2,2,1,3,3,0.597809,0.408451,0.629108,0.843506,0.733959
35,0,64,2,2,1,4,4,0.386541,0.225352,0.316119,0.849765,0.704225
35,0,65,2,2,1,5,5,0.619718,0.618153,0.611894,0.377152,0.375587
35,0,66,2,2,0,4,4,0.507042,0.615023,0.743349,0.12989,0.380282
35,0,67,2,2,0,5,5,0.610329,0.613459,0.676056,0.187793,0.347418
35,0,68,2,2,1,4,4,0.522692,0.355243,0.400626,0.378717,0.131455
35,0,69,2,2,1,5,5,0.339593,0.710485,0.899844,0.259781,0.339593
35,0,70,2,2,0,4,4,0.482003,0.726135,0.615023,0.629108,0.643192
35,0,71,2,2,0,5,5,0.70892,0.804382,0.743349,0.273865,0.621283
35,0,72,2,2,1,4,4,0.380282,0.660407,0.553991,0.353678,0.521127
35,0,73,2,2,1,5,5,0.308294,0.802817,0.856025,0.743349,0.644757
35,0,74,2,2,0,4,4,0.331768,0.638498,0.416275,0.367762,0.217527
35,0,75,2,2,1,4,4,0.644757,0.298905,0.333333,0.758998,0.241002
35,0,76,2,2,0,5,5,0.755869,0.214397,0.261346,0.835681,0.372457
35,0,77,2,2,0,6,6,0.636933,0.591549,0.751174,0.394366,0.059468
35,0,78,2,2,1,5,5,0.859155,0.610329,0.687011,0.693271,0.259781
35,0,79,2,2,1,6,6,0.669797,0.630673,0.754304,0.070423,0.115806
35,0,80,2,2,0,7,6,0.782473,0.743349,0.732394,0.236307,0.632238
35,0,81,3,1,0,1,1,0.375587,0.147105,0.474178,0.646322,0.704225
35,0,82,3,1,0,2,2,0.369327,0.333333,0.621283,0.766823,0.766823
35,0,83,3,1,0,3,3,0.755869,0.061033,0.280125,0.956182,0.687011
35,0,84,3,1,0,4,4,0.804382,0.081377,0.652582,0.873239,0.743349
35,0,85,3,1,0,5,5,0.732394,0.280125,0.846635,0.913928,0.638498
35,0,86,3,1,0,6,6,0.625978,0.668232,0.697966,0.262911,0.381847
35,0,87,3,1,0,7,6,0.366197,0.964006,0.769953,0.640063,0.7277
35,0,88,3,2,0,2,2,0.241002,0.173709,0.276995,0.865415,0.629108
35,0,89,3,1,1,2,2,0.41471,0.370892,0.253521,0.967136,0.910798
35,0,90,3,2,0,3,3,0.713615,0.256651,0.607199,0.924883,0.751174
35,0,91,3,2,0,4,4,0.85133,0.339593,0.629108,0.953052,0.796557
35,0,92,3,2,1,3,3,0.754304,0.607199,0.605634,0.951487,0.746479
35,0,93,3,2,1,4,4,0.910798,0.502347,0.618153,1,0.780908
35,0,94,3,1,1,3,3,0.774648,0.375587,0.787167,0.85446,0.322379
35,0,95,3,1,1,4,4,0.72144,0.222222,0.384977,0.907668,0.627543
35,0,96,3,2,0,5,5,0.638498,0.331768,0.652582,0.920188,0.666667
35,0,97,3,2,1,5,5,0.661972,0.660407,0.507042,0.948357,0.71205
35,0,98,3,1,1,5,5,0.882629,0.879499,0.882629,0.766823,0.746479
35,0,99,3,2,0,6,6,0.27856,0.607199,0.723005,0.394366,0.615023
35,0,100,3,2,0,7,6,0.669797,0.928013,0.86072,0.064163,0.134585
35,0,101,3,2,1,6,6,0.743349,0.621283,0.85759,0.751174,0.266041
35,0,102,3,2,1,7,6,0.308294,0.965571,0.748044,0.070423,0.242567
35,0,103,3,1,1,6,6,0.820031,0.890454,0.929577,0.655712,0.810642
35,0,104,4,3,0,2,2,0.29108,0.458529,0.219092,0.877934,0.827856
35,0,105,4,3,0,3,3,0.604069,0.079812,0.784038,0.924883,0.928012
35,0,106,4,2,0,2,2,0.488263,0.790297,0.796557,0.862285,0.932707
35,0,107,4,2,0,3,3,0.580595,0.638498,0.796557,0.826291,0.910798
35,0,108,4,1,0,2,2,0.616588,0.647887,0.751174,0.834116,0.735524
35,0,109,4,1,0,3,3,0.186228,0.165884,0.251956,0.826291,0.488263
35,0,110,4,1,0,3,3,0.583725,0.015649,0.236307,0.624413,0.137715
35,0,111,4,1,0,4,4,0.640063,0.377152,0.586854,0.677621,0.115806
35,0,112,4,1,0,5,5,0.72457,0.065728,0.4241,0.87011,0.114241
35,0,113,4,2,0,3,3,0.915493,0.020344,0.624413,0.865415,0.762128
35,0,114,4,2,0,4,4,0.926448,0.179969,0.43975,0.776213,0.751174
35,0,115,4,2,0,5,5,0.618153,0.189358,0.241002,0.873239,0.386541
35,0,116,4,3,0,3,3,0.28795,0.70579,0.820031,0.29108,0.658842
35,0,117,4,3,0,4,4,0.500782,0.616588,0.492958,0.629108,0.655712
35,0,118,4,3,0,5,5,0.643192,0.687011,0.821596,0.345853,0.809077
35,0,119,4,5,0,3,3,0.226917,0.740219,0.768388,0.187793,0.619718
35,0,120,4,5,0,4,4,0.400626,0.256651,0.140845,0.784038,0.618153
35,0,121,4,2,0,3,3,0.748044,0.312989,0.331768,0.862285,0.302034
35,0,122,4,2,0,4,4,0.270736,0.068858,0.751174,0.887324,0.478873
35,0,123,4,2,0,5,5,0.868545,0.887324,0.964006,0.738654,0.989045
35,0,124,4,2,0,6,6,0.690141,0.530516,0.820031,0.777778,0.640063
35,0,125,4,2,0,7,6,0.450704,0.632238,0.71518,0.391236,0.2723
35,0,127,4,3,0,6,6,0.641628,0.737089,0.926448,0.250391,0.879499
35,0,128,4,3,0,7,6,0.820031,0.779343,0.899844,0.253521,0.758998
35,0,129,4,2,0,6,6,0.615023,0.899844,0.837246,0.236307,0.125196
35,0,130,4,2,0,7,6,0.834116,0.876369,0.949922,0.1518,0.746479
35,0,131,4,2,0,5,5,0.85759,0.392801,0.821596,0.72144,0.087637
35,0,132,4,2,0,6,6,0.807512,0.591549,0.989045,0.818466,0.508607
35,0,133,4,3,0,4,4,0.72457,0.27856,0.491393,0.621283,0.773083
35,0,134,4,3,0,5,5,0.230047,0.801252,0.791862,0.644757,0.733959
35,0,135,4,3,0,6,6,0.621283,0.350548,0.370892,0.395931,0.762128
35,0,136,4,3,0,6,6,0.785603,0.788732,0.741784,0.237872,0.758998
35,0,137,4,3,0,7,6,0.876369,0.408451,0.874804,0.358372,0.730829
36,1,0,1,3,0,1,1,0.615023,0.358372,0.744914,1,0.890454
36,1,1,1,3,0,2,2,0.482003,0.71831,0.505477,0.500782,0.776213
36,1,2,1,2,0,1,1,0.399061,0.635368,0.364632,0.117371,0.043818
36,1,3,1,2,0,2,2,0.392801,0.774648,0.777778,0.186228,0.248826
36,1,4,1,1,0,1,1,0.383412,0.635368,0.258216,0.758998,0.865415
36,1,5,1,1,0,2,2,0.640063,0.605634,0.380282,0.599374,0.674491
36,1,6,1,2,1,1,1,0.438185,0.482003,0.43975,0.250391,0.375587
36,1,7,1,2,1,2,2,0.147105,0.630673,0.266041,0.053208,0
36,1,8,1,3,0,3,3,0.499218,0.511737,0.492958,0.513302,0
36,1,9,1,3,0,4,4,0.505477,0.241002,0.505477,0.776213,0.507042
36,1,10,1,2,0,3,3,0.338028,0.372457,0,0.519562,0.259781
36,1,11,1,2,0,4,4,0.752739,0.242567,0.846635,0.746479,0.904538
36,1,12,1,1,0,3,3,0.607199,0.13928,0.622848,1,0.511737
36,1,13,1,1,0,4,4,0.895149,0.259781,0.85133,1,0.643192
36,1,14,1,2,1,3,3,0.233177,0.810642,0.508607,0.035994,0.622848
36,1,15,1,2,1,4,4,0.134585,0.500782,0.226917,0.248826,0
36,1,16,1,3,0,1,1,0.120501,0.896714,1,0.059468,0.134585
36,1,17,1,3,0,2,2,0.751174,0.395931,0.758998,0.865415,0.751174
36,1,18,1,2,0,1,1,0.214397,0.621283,1,1,0.743349
36,1,19,1,2,0,2,2,0.172144,0.816901,0.383412,0.29421,0.666667
36,1,20,1,2,1,2,2,0.093897,0.926448,0.333333,0.100156,0.223787
36,1,21,1,3,0,3,3,0.489828,0.586854,0.957747,0.192488,0.068858
36,1,22,1,2,0,3,3,0.192488,0.787167,0.846635,0.302034,0.70266
36,1,23,1,2,1,3,3,0.120501,0.452269,0.58529,0.097027,0.061033
36,1,24,1,3,0,4,4,0.378717,0.755869,0.431925,0.226917,0.668232
36,1,25,1,2,0,4,4,0.776213,0.618153,0.942097,0.381847,0.743349
36,1,26,1,1,0,3,3,0.231612,0.893584,0.654147,0.097027,0.14554
36,1,27,1,1,0,4,4,0.158059,0.760563,0.979656,0.215962,0.413146
36,1,28,1,2,1,4,4,0.118936,0.949922,0.203443,0.053208,0
36,1,29,1,3,0,3,3,0.629108,0.605634,0.453834,0.514867,0.643192
36,1,30,1,3,0,4,4,0.743349,0.348983,0.974961,0.502347,0.710485
36,1,31,1,3,0,5,5,0.519562,0.29734,0.483568,0.456964,0.339593
36,1,32,1,2,0,3,3,0.363067,0.760563,0.762128,0.256651,0.758998
36,1,33,1,2,0,4,4,0.203443,0.751174,0.491393,0.233177,0.076682
36,1,34,1,2,0,5,5,0.273865,0.666667,0.442879,0.242567,0.14554
36,1,35,1,1,0,3,3,0.370892,0.630673,1,0.378717,0.350548
36,1,36,1,1,0,4,4,0.636933,0.610329,0.813772,0.743349,0.884194
36,1,37,1,1,0,5,5,0.203443,0.748044,1,0,0
36,1,38,1,2,1,3,3,0.120501,0.85133,0.486698,0.062598,0.035994
36,1,39,1,2,1,4,4,0.073552,0.923318,0.057903,0.043818,0.043818
36,1,40,1,3,0,4,4,0.600939,0.613459,0.868545,0.661972,0.918623
36,1,41,1,2,0,4,4,0.809077,0.359937,0.807512,0.118936,0.787167
36,1,42,1,1,0,4,4,0.363067,0.616588,0.780908,0.375587,0.672926
36,1,43,1,2,1,4,4,0.115806,0.820031,0.741784,0.125196,0.111111
36,1,44,1,3,0,5,5,0.633803,0.621283,0.871674,0.640063,0.774648
36,1,45,1,3,0,6,6,0.607199,0.444444,0.758998,0.356808,0.364632
36,1,46,1,2,0,5,5,0.729264,0.380282,0.748044,1,0.751174
36,1,47,1,2,0,6,6,0.302034,0.510172,0.827856,0.820031,0.12989
36,1,48,1,1,0,5,5,0.849765,0.264476,0.765258,1,0.707355
36,1,49,1,1,0,6,6,0.286385,0.766823,0.422535,0.061033,0
36,1,50,1,2,1,5,5,0.7277,0.754304,0.438185,0.226917,0.56025
36,1,51,2,2,0,1,1,0.507042,0.621283,0.499218,0.621283,0.497653
36,1,52,2,2,0,2,2,0.369327,0.691706,0.416275,0.399061,0.093897
36,1,53,2,2,0,3,3,0.43662,0.510172,0.499218,0.510172,0.134585
36,1,54,2,2,0,4,4,0.370892,0.302034,0.333333,0.547731,0.555556
36,1,55,2,2,1,2,2,0.323944,0.57903,0.4241,0.28169,0.625978
36,1,56,2,2,1,3,3,0.766823,0.635368,0.989045,0.733959,0
36,1,57,2,2,1,4,4,0.101721,0.625978,0.120501,0.045383,0
36,1,58,2,2,0,2,2,0.636933,0.192488,0.43975,0.604069,0.203443
36,1,59,2,2,0,3,3,0.618153,0.561815,0.693271,0.507042,0.788732
36,1,60,2,2,0,4,4,0.7277,0.286385,0.630673,0.70579,0.56025
36,1,61,2,2,0,5,5,0.435055,0.253521,0.536776,0.416275,0.342723
36,1,62,2,2,0,6,6,0.555556,0.56025,0.491393,0.12989,0.12989
36,1,63,2,2,1,3,3,0.339593,0.655712,0.513302,0.29421,0.051643
36,1,64,2,2,1,4,4,0.14241,0.840376,0.602504,0.150235,0
36,1,65,2,2,1,5,5,0.134585,0.85759,0.511737,0,0
36,1,66,2,2,0,4,4,0.630673,0.719875,0.403756,0.392801,0.485133
36,1,67,2,2,0,5,5,0.391236,0,0.981221,0.480438,0
36,1,68,2,2,1,4,4,0.162754,0.809077,0.403756,0.100156,0.032864
36,1,69,2,2,1,5,5,0.388106,0.643192,0.651017,0.350548,0.010955
36,1,70,2,2,0,4,4,0.962441,0.489828,0.507042,0.500782,0.500782
36,1,71,2,2,0,5,5,0.682316,0.671362,0.56651,0.510172,0
36,1,72,2,2,1,4,4,0.203443,0.334898,0.624413,0.375587,0
36,1,73,2,2,1,5,5,0.355243,0.56964,0.435055,0.051643,0
36,1,74,2,2,0,4,4,0.752739,0.109546,0.589984,0.627543,0.751174
36,1,75,2,2,1,4,4,0.57277,0.564945,0.682316,0.568075,0.616588
36,1,76,2,2,0,5,5,0.668232,0.347418,0.661972,0.500782,0.796557
36,1,77,2,2,0,6,6,0.810642,0.244131,0.856025,0.737089,0.774648
36,1,78,2,2,1,5,5,0.56025,0.929577,0.494523,0.134585,0.492958
36,1,79,2,2,1,6,6,0.824726,0.743349,0.701095,0.507042,0.723005
36,1,80,2,2,0,7,6,0.849765,0.630673,0.794992,0.339593,0.082942
36,1,81,3,1,0,1,1,0.13615,0.865415,0.505477,0.618153,0.13302
36,1,82,3,1,0,2,2,0.622848,0,0.410016,1,0.502347
36,1,83,3,1,0,3,3,1,0.112676,0.514867,1,1
36,1,84,3,1,0,4,4,0.743349,0.241002,0.624413,1,0.746479
36,1,85,3,1,0,5,5,1,0.613459,0.735524,0.613459,0.874804
36,1,86,3,1,0,6,6,1,0,1,1,0.084507
36,1,87,3,1,0,7,6,0.72457,0.159624,0.876369,0.661972,0
